id:ID,name,:LABEL
chembl:CHEMBL7010,FENCAMFAMIN,Drug
chembl:CHEMBL1460,DIDANOSINE,Drug
chembl:CHEMBL2103846,ULIPRISTAL,Drug
chembl:CHEMBL498,CHLORPROPAMIDE,Drug
chembl:CHEMBL1292,CLOFAZIMINE,Drug
chembl:CHEMBL2220442,FLUVASTATIN,Drug
chembl:CHEMBL760,ANAGRELIDE,Drug
chembl:CHEMBL1201225,IODINE,Drug
chembl:CHEMBL25308,FARNESOL,Drug
chembl:CHEMBL1200412,NANDROLONE PHENPROPIONATE,Drug
chembl:CHEMBL297453,EPIGALOCATECHIN GALLATE,Drug
chembl:CHEMBL18442,PLERIXAFOR,Drug
chembl:CHEMBL1743007,DARATUMUMAB,Drug
chembl:CHEMBL982,NALMEFENE,Drug
chembl:CHEMBL1321,PROCARBAZINE,Drug
chembl:CHEMBL1168,RAMIPRIL,Drug
chembl:CHEMBL1117,IDARUBICIN,Drug
chembl:CHEMBL1219,RABEPRAZOLE,Drug
chembl:CHEMBL2104987,TEDUGLUTIDE,Drug
chembl:CHEMBL513,CARMUSTINE,Drug
chembl:CHEMBL4297326,SLX-4090,Drug
chembl:CHEMBL452,CLONAZEPAM,Drug
chembl:CHEMBL1201245,BROMODIPHENHYDRAMINE,Drug
chembl:CHEMBL12198,ALANINE,Drug
chembl:CHEMBL9324,TETRYLAMMONIUM,Drug
chembl:CHEMBL1201199,LEUPROLIDE,Drug
chembl:CHEMBL285802,ZOTEPINE,Drug
chembl:CHEMBL809,SERTRALINE,Drug
chembl:CHEMBL1289779,ETIZOLAM,Drug
chembl:CHEMBL2108675,DUPILUMAB,Drug
chembl:CHEMBL21333,PRANLUKAST,Drug
chembl:CHEMBL278398,PHENINDAMINE,Drug
chembl:CHEMBL833,TICLOPIDINE,Drug
chembl:CHEMBL1201753,PITAVASTATIN,Drug
chembl:CHEMBL2107830,EMPAGLIFLOZIN,Drug
chembl:CHEMBL48449,CANTHARIDIN,Drug
chembl:CHEMBL441738,AFAMELANOTIDE,Drug
chembl:CHEMBL3545157,TIDEGLUSIB,Drug
chembl:CHEMBL539163,TANAPROGET,Drug
chembl:CHEMBL2110563,CYANOCOBALAMIN,Drug
chembl:CHEMBL3990029,RISANKIZUMAB,Drug
chembl:CHEMBL3137309,VENETOCLAX,Drug
chembl:CHEMBL1366,AURANOFIN,Drug
wikidata:Q58526200,HUMAN GROWTH HORMONE,Drug
chembl:CHEMBL796,METHYLPHENIDATE,Drug
chembl:CHEMBL576,SUCCINIC ACID,Drug
chembl:CHEMBL815,DINOPROST,Drug
chembl:CHEMBL2043437,GLASDEGIB,Drug
chembl:CHEMBL398940,CHEMBL398940,Drug
chembl:CHEMBL2108041,OCRELIZUMAB,Drug
chembl:CHEMBL1229517,VEMURAFENIB,Drug
chembl:CHEMBL396778,SAFINAMIDE,Drug
chembl:CHEMBL479579,PHOSPHORAMIDON,Drug
chembl:CHEMBL1079935,AMPEROZIDE,Drug
chembl:CHEMBL3707326,BUROSUMAB,Drug
chembl:CHEMBL139908,CHEMBL139908,Drug
chembl:CHEMBL1873475,IBRUTINIB,Drug
chembl:CHEMBL460291,LACIDIPINE,Drug
chembl:CHEMBL429910,DAPAGLIFLOZIN,Drug
chembl:CHEMBL1201585,TRASTUZUMAB,Drug
chembl:CHEMBL45627,CERULENIN,Drug
chembl:CHEMBL1201273,PROTOKYLOL,Drug
chembl:CHEMBL635,PREDNISONE,Drug
chembl:CHEMBL53463,DOXORUBICIN,Drug
chembl:CHEMBL1149,LEVOCARNITINE,Drug
chembl:CHEMBL1464,WARFARIN,Drug
chembl:CHEMBL677,LEVONORDEFRIN,Drug
chembl:CHEMBL1213583,GESTODENE,Drug
chembl:CHEMBL1200490,CETRORELIX,Drug
chembl:CHEMBL415606,DEGARELIX,Drug
chembl:CHEMBL1102,GLUTETHIMIDE,Drug
chembl:CHEMBL108,CARBAMAZEPINE,Drug
chembl:CHEMBL1200386,PREDNICARBATE,Drug
chembl:CHEMBL36,PYRIMETHAMINE,Drug
chembl:CHEMBL3989695,REGADENOSON,Drug
chembl:CHEMBL448115,PHOSPHATIDYLETHANOLAMINE,Drug
chembl:CHEMBL1068,OXCARBAZEPINE,Drug
chembl:CHEMBL496102,AMG-208,Drug
chembl:CHEMBL42710,EUGENOL,Drug
chembl:CHEMBL1771,CLOPIDOGREL,Drug
chembl:CHEMBL314854,FINGOLIMOD,Drug
chembl:CHEMBL1201568,PEGFILGRASTIM,Drug
chembl:CHEMBL26424,TESMILIFENE,Drug
chembl:CHEMBL1201336,FOSPHENYTOIN,Drug
chembl:CHEMBL855,TRIPROLIDINE,Drug
chembl:CHEMBL208427,SOLABEGRON,Drug
chembl:CHEMBL3707331,ROLAPITANT,Drug
chembl:CHEMBL313972,MASOPROCOL,Drug
chembl:CHEMBL1200617,RIMEXOLONE,Drug
chembl:CHEMBL2178422,RIMEGEPANT,Drug
chembl:CHEMBL565,CLOFIBRATE,Drug
chembl:CHEMBL1200761,CHLOROTRIANISENE,Drug
chembl:CHEMBL1201342,METHIXENE,Drug
chembl:CHEMBL383824,ALVESPIMYCIN,Drug
chembl:CHEMBL1201323,BETAZOLE,Drug
chembl:CHEMBL253371,ALVERINE,Drug
chembl:CHEMBL3622821,UPADACITINIB,Drug
chembl:CHEMBL1200,BENOXINATE,Drug
chembl:CHEMBL634,ALFENTANIL,Drug
chembl:CHEMBL2007641,PERTUZUMAB,Drug
chembl:CHEMBL2109092,EPOETIN BETA,Drug
chembl:CHEMBL1201187,MARAVIROC,Drug
chembl:CHEMBL142703,VILDAGLIPTIN,Drug
chembl:CHEMBL160347,BROFAROMINE,Drug
chembl:CHEMBL3924132,CHEMBL3924132,Drug
chembl:CHEMBL1100,PARAMETHADIONE,Drug
chembl:CHEMBL1201341,ECHOTHIOPHATE,Drug
C0000727,"Abdomen, Acute",Disease
C0000729,Abdominal Cramps,Disease
C0000731,Abdomen distended,Disease
C0000734,Abdominal mass,Disease
C0000735,Abdominal Neoplasms,Disease
C0000737,Abdominal Pain,Disease
C0000744,Abetalipoproteinemia,Disease
C0000768,Congenital Abnormality,Disease
C0000771,"Abnormalities, Drug-Induced",Disease
C0000772,Multiple congenital anomalies,Disease
C0000786,Spontaneous abortion,Disease
C0000809,"Abortion, Habitual",Disease
C0000821,Threatened abortion,Disease
C0000822,"Abortion, Tubal",Disease
C0000832,Abruptio Placentae,Disease
C0000833,Abscess,Disease
C0000846,Agenesis,Disease
C0000880,Acanthamoeba Keratitis,Disease
C0000887,Acantholysis,Disease
C0000889,Acanthosis Nigricans,Disease
C0000921,Accidental Falls,Disease
C0001075,Achlorhydria,Disease
C0001079,Achondrogenesis,Disease
C0001080,Achondroplasia,Disease
C0001122,Acidosis,Disease
C0001125,"Acidosis, Lactic",Disease
C0001126,Renal tubular acidosis,Disease
C0001127,"Acidosis, Respiratory",Disease
C0001139,Acinetobacter Infections,Disease
C0001144,Acne Vulgaris,Disease
C0001145,Acne Keloid,Disease
C0001175,Acquired Immunodeficiency Syndrome,Disease
C0001193,Apert syndrome,Disease
C0001197,Acrodermatitis,Disease
C0001202,Acrokeratosis,Disease
C0001206,Acromegaly,Disease
C0001231,"ACTH Syndrome, Ectopic",Disease
C0001249,Actinobacillus Infections,Disease
C0001261,Actinomycosis,Disease
C0001306,Acute alcoholic liver disease,Disease
C0001308,Acute and subacute liver necrosis (disorder),Disease
C0001311,Acute bronchiolitis,Disease
C0001338,Herpetic Acute Necrotizing Encephalitis,Disease
C0001339,Acute pancreatitis,Disease
C0001342,Acute periodontitis,Disease
C0001344,Acute pharyngitis,Disease
C0001349,Acute-Phase Reaction,Disease
C0001361,Acute tonsillitis,Disease
C0001363,Acute vascular insufficiency of intestine (disorder),Disease
C0001364,Massive Hepatic Necrosis,Disease
C0001403,Addison Disease,Disease
C0001416,Adenitis,Disease
C0001418,Adenocarcinoma,Disease
C0001420,Papillary adenocarcinoma,Disease
C0001422,Adenofibroma,Disease
C0001429,Adenolymphoma,Disease
C0001430,Adenoma,Disease
C0001432,"Adenoma, Chromophobe",Disease
C0001433,"Adenoma, Acidophil",Disease
C0001442,Adenosarcoma,Disease
C0001486,Adenovirus Infections,Disease
C0001510,Postoperative adhesion,Disease
C0001511,Tissue Adhesions,Disease
C0001529,Adiposis Dolorosa,Disease
C0001539,Adjustment disorder with depressed mood,Disease
C0001546,Adjustment Disorders,Disease
C0001576,Adnexal Diseases,Disease
C0001614,Adrenal Cortex Diseases,Disease
C0001618,Tumors of Adrenal Cortex,Disease
C0001621,Adrenal Gland Diseases,Disease
C0001622,Adrenal Gland Hyperfunction,Disease
C0001623,Adrenal gland hypofunction,Disease
C0001624,Adrenal Gland Neoplasms,Disease
C0001627,Congenital adrenal hyperplasia,Disease
C0001630,Adrenal Rest Tumor,Disease
C0001676,Adult Antisocial Behavior,Disease
C0001723,"Affective Disorders, Psychotic",Disease
C0001726,Affective Symptoms,Disease
C0001733,Afibrinogenemia,Disease
C0001752,African swine fever,Disease
C0001768,Agammaglobulinemia,Disease
C0001787,"Osteoporosis, Age-Related",Disease
C0001807,Aggressive behavior,Disease
C0001811,Aging,Disease
C0001815,Primary Myelofibrosis,Disease
C0001816,Agnosia,Disease
C0001818,Agoraphobia,Disease
C0001824,Agranulocytosis,Disease
C0001825,Agraphia,Disease
C0001828,Agricultural Workers' Diseases,Disease
C0001849,AIDS Dementia Complex,Disease
C0001857,AIDS related complex,Disease
C0001883,Airway Obstruction,Disease
C0001889,Akinetic Mutism,Disease
C0001890,Akinetic Petit Mal,Disease
C0001916,Albinism,Disease
C0001925,Albuminuria,Disease
C0001948,Alcohol consumption,Disease
C0001956,Alcohol Use Disorder,Disease
C0001957,Alcohol Withdrawal Delirium,Disease
C0001969,Alcoholic Intoxication,Disease
C0001973,"Alcoholic Intoxication, Chronic",Disease
C0002016,Aleutian Mink Disease,Disease
C0002018,Alexia,Disease
C0002020,Alexithymia,Disease
C0002063,Alkalosis,Disease
C0002064,"Alkalosis, Respiratory",Disease
C0002066,Alkaptonuria,Disease
C0002103,Atopic rhinitis,Disease
C0002136,Allogenic disease,Disease
C0002152,Alloxan Diabetes,Disease
C0002170,Alopecia,Disease
C0002171,Alopecia Areata,Disease
C0002312,alpha-Thalassemia,Disease
C0002351,Altitude Sickness,Disease
C0002382,Alveolar Bone Loss,Disease
C0002390,Extrinsic allergic alveolitis,Disease
C0002395,Alzheimer's Disease,Disease
C0002418,Amblyopia,Disease
C0002438,Amebiasis,Disease
C0002447,Amelia,Disease
C0002448,Ameloblastoma,Disease
C0002452,Amelogenesis Imperfecta,Disease
C0002453,Amenorrhea,Disease
C0002514,"Amino Acid Metabolism, Inborn Errors",Disease
C0002534,Renal Aminoacidurias,Disease
C0002622,Amnesia,Disease
C0002623,Post-traumatic amnesia,Disease
C0002624,Retrograde amnesia,Disease
C0002625,Amnestic Disorder,Disease
C0002631,Infection of amniotic cavity,Disease
C0002690,Amputation Stumps,Disease
C0002726,Amyloidosis,Disease
C0002735,Oppenheim's Disease,Disease
C0002736,Amyotrophic Lateral Sclerosis,Disease
C0002768,Congenital Pain Insensitivity,Disease
C0002792,anaphylaxis,Disease
C0002793,Anaplasia,Disease
C0002797,Bovine Anaplasmosis,Disease
C0002831,Ancylostomiasis,Disease
C0002871,Anemia,Disease
C0002873,Anemia of chronic disease,Disease
C0002874,Aplastic Anemia,Disease
C0002875,Cooley's anemia,Disease
C0002876,Congenital dyserythropoietic anemia,Disease
C0002878,"Anemia, Hemolytic",Disease
C0002879,"Anemia, Hemolytic, Acquired",Disease
C0002880,Autoimmune hemolytic anemia,Disease
C0002881,"Anemia, Hemolytic, Congenital",Disease
C0002882,"Anemia, Hemolytic, Congenital Nonspherocytic",Disease
C0002883,"Anemia, Hemolytic, Idiopathic Acquired",Disease
C0002884,Hypochromic anemia,Disease
C0002886,"Anemia, Macrocytic",Disease
C0002888,"Anemia, Megaloblastic",Disease
C0002889,"Anemia, Microangiopathic",Disease
C0002890,Leukoerythroblastic Anemia,Disease
C0002891,"Anemia, Neonatal",Disease
C0002892,"Anemia, Pernicious",Disease
C0002893,Refractory anemias,Disease
C0002894,Refractory anaemia with excess blasts,Disease
C0002895,"Anemia, Sickle Cell",Disease
C0002896,Sideroblastic anemia,Disease
C0002897,"Anemia, Splenic",Disease
C0002902,Anencephaly,Disease
C0002938,Aneuploidy,Disease
C0002940,Aneurysm,Disease
C0002949,"Aneurysm, Dissecting",Disease
C0002957,Anger,Disease
C0002959,Angiectasis,Disease
C0002962,Angina Pectoris,Disease
C0002963,"Angina Pectoris, Variant",Disease
C0002965,"Angina, Unstable",Disease
C0002982,Angioid Streaks,Disease
C0002985,Angiokeratoma,Disease
C0002986,Fabry Disease,Disease
C0002989,Epithelioid hemangioma of skin,Disease
C0002991,Cutaneous Fibrous Histiocytoma,Disease
C0002992,Angiomatosis,Disease
C0002994,Angioedema,Disease
C0003028,Anhidrosis,Disease
C0003076,Aniridia,Disease
C0003078,Aniseikonia,Disease
C0003079,Anisocoria,Disease
C0003081,Anisometropia,Disease
C0003089,Ankylosing spondylitis and other inflammatory spondylopathies,Disease
C0003090,Ankylosis,Disease
C0003113,Anomia,Disease
C0003119,Anophthalmos,Disease
C0003123,Anorexia,Disease
C0003125,Anorexia Nervosa,Disease
C0003126,Anosmia,Disease
C0003128,Anovulation,Disease
C0003129,Anoxemia,Disease
C0003130,Anoxia,Disease
C0003132,Anoxic Encephalopathy,Disease
C0003164,Anthracosilicosis,Disease
C0003165,Anthracosis,Disease
C0003175,Anthrax disease,Disease
C0003177,Cutaneous anthrax,Disease
C0003257,Antibody Deficiency Syndrome,Disease
C0003431,Antisocial Personality Disorder,Disease
C0003460,Anuria,Disease
C0003463,Anus Neoplasms,Disease
C0003466,"Anus, Imperforate",Disease
C0003467,Anxiety,Disease
C0003469,Anxiety Disorders,Disease
C0003477,Separation Anxiety Disorder,Disease
C0003486,Aortic Aneurysm,Disease
C0003492,Aortic coarctation,Disease
C0003493,Aortic Diseases,Disease
C0003496,Aortic Rupture,Disease
C0003499,Supravalvular aortic stenosis,Disease
C0003504,Aortic Valve Insufficiency,Disease
C0003507,Aortic Valve Stenosis,Disease
C0003509,Aortitis,Disease
C0003510,Aortitis Syndrome,Disease
C0003516,Aortopulmonary Septal Defect,Disease
C0003534,Aphakia,Disease
C0003537,Aphasia,Disease
C0003546,"Aphasia, Acquired",Disease
C0003550,Broca Aphasia,Disease
C0003564,Aphonia,Disease
C0003578,Apnea,Disease
C0003614,Appendiceal Neoplasms,Disease
C0003615,Appendicitis,Disease
C0003621,Appetite Disorders,Disease
C0003635,Apraxias,Disease
C0003650,Apudoma,Disease
C0003706,Arachnodactyly,Disease
C0003708,Arachnoiditis,Disease
C0003723,Arbovirus Infections,Disease
C0003742,Arcus Senilis,Disease
C0003756,Arenaviridae Infections,Disease
C0003803,Arnold Chiari Malformation,Disease
C0003810,Sertoli-Leydig cell tumor of ovary,Disease
C0003811,Cardiac Arrhythmia,Disease
C0003834,Arterial insufficiency,Disease
C0003838,Arterial Occlusive Diseases,Disease
C0003850,Arteriosclerosis,Disease
C0003851,Arteriosclerosis Obliterans,Disease
C0003855,Arteriovenous fistula,Disease
C0003857,Congenital arteriovenous malformation,Disease
C0003860,Arteritis,Disease
C0003862,Arthralgia,Disease
C0003864,Arthritis,Disease
C0003865,"Arthritis, Adjuvant-Induced",Disease
C0003868,"Arthritis, Gouty",Disease
C0003869,"Arthritis, Infectious",Disease
C0003872,"Arthritis, Psoriatic",Disease
C0003873,Rheumatoid Arthritis,Disease
C0003875,"Arthritis, Viral",Disease
C0003886,Arthrogryposis,Disease
C0003892,Neurogenic arthropathy,Disease
C0003907,Arthus Reaction,Disease
C0003910,Articulation Disorders,Disease
C0003944,As If Personality,Disease
C0003949,Asbestosis,Disease
C0003950,Ascariasis,Disease
C0003962,Ascites,Disease
C0003969,Ascorbic Acid Deficiency,Disease
C0004030,Aspergillosis,Disease
C0004031,"Aspergillosis, Allergic Bronchopulmonary",Disease
C0004044,Asphyxia,Disease
C0004045,Asphyxia Neonatorum,Disease
C0004048,Inspiration function,Disease
C0004059,aspirin intolerance,Disease
C0004093,Asthenia,Disease
C0004096,Asthma,Disease
C0004099,"Asthma, Exercise-Induced",Disease
C0004106,Astigmatism,Disease
C0004114,Astrocytoma,Disease
C0004134,Ataxia,Disease
C0004135,Ataxia Telangiectasia,Disease
C0004138,"Ataxias, Hereditary",Disease
C0004144,Atelectasis,Disease
C0004153,Atherosclerosis,Disease
C0004158,Athetosis,Disease
C0004238,Atrial Fibrillation,Disease
C0004239,Atrial Flutter,Disease
C0004245,Atrioventricular Block,Disease
C0004269,Child attention deficit disorder,Disease
C0004277,Tooth Attrition,Disease
C0004310,Auditory Perceptual Disorders,Disease
C0004331,Auriculo-Ventricular Dissociation,Disease
C0004352,Autistic Disorder,Disease
C0004364,Autoimmune Diseases,Disease
C0004368,Autoimmune state,Disease
C0004403,Autosome Abnormalities,Disease
C0004426,"Sarcoma, Avian",Disease
C0004444,Avoidant Personality Disorder,Disease
C0004509,Azoospermia,Disease
C0004565,"Melanoma, B16",Disease
C0004576,Babesiosis,Disease
C0004604,Back Pain,Disease
C0004606,Nonproliferative diabetic retinopathy,Disease
C0004608,Retinopathy background,Disease
C0004610,Bacteremia,Disease
C0004623,Bacterial Infections,Disease
C0004626,"Pneumonia, Bacterial",Disease
C0004659,Bacteriuria,Disease
C0004669,Bacteroides Infections,Disease
C0004681,Bagassosis,Disease
C0004698,Balkan Nephropathy,Disease
C0004712,Balo's Concentric Sclerosis,Disease
C0004763,Barrett Esophagus,Disease
C0004771,Bartonella Infections,Disease
C0004775,Bartter Disease,Disease
C0004779,Basal Cell Nevus Syndrome,Disease
C0004782,Basal Ganglia Diseases,Disease
C0004903,Beckwith-Wiedemann Syndrome,Disease
C0004930,Behavior Disorders,Disease
C0004936,Mental disorders,Disease
C0004941,Behavioral Symptoms,Disease
C0004943,Behcet Syndrome,Disease
C0004945,Bejel,Disease
C0004991,Benign neoplasm of colon,Disease
C0004997,Benign Ovarian Neoplasm,Disease
C0004998,Benign neoplasm of skin,Disease
C0005001,Benign prostatic hypertrophy,Disease
C0005122,Beriberi,Disease
C0005129,Bernard-Soulier Syndrome,Disease
C0005136,Berry Aneurysm,Disease
C0005138,Berylliosis,Disease
C0005146,Besnoitiasis,Disease
C0005283,beta Thalassemia,Disease
C0005395,Bile Duct Diseases,Disease
C0005396,Bile Duct Neoplasms,Disease
C0005398,"Cholestasis, Extrahepatic",Disease
C0005403,Bile Reflux,Disease
C0005411,Biliary Atresia,Disease
C0005424,Biliary Tract Diseases,Disease
C0005426,Biliary Tract Neoplasm,Disease
C0005586,Bipolar Disorder,Disease
C0005587,"Depression, Bipolar",Disease
C0005612,Birth Weight,Disease
C0005683,Urinary Bladder Calculi (disorder),Disease
C0005684,Malignant neoplasm of urinary bladder,Disease
C0005686,Urinary Bladder Diseases,Disease
C0005689,Bladder Exstrophy,Disease
C0005694,Bladder neck obstruction,Disease
C0005695,Bladder Neoplasm,Disease
C0005697,Neurogenic Urinary Bladder,Disease
C0005699,Blast Phase,Disease
C0005716,Blastomycosis,Disease
C0005723,Oral paracoccidioidomycosis,Disease
C0005741,Blepharitis,Disease
C0005742,Blepharochalasis,Disease
C0005744,Blepharophimosis,Disease
C0005745,Blepharoptosis,Disease
C0005747,Blepharospasm,Disease
C0005750,Blind Loop Syndrome,Disease
C0005754,Congenital blindness,Disease
C0005758,Bulla,Disease
C0005779,Blood Coagulation Disorders,Disease
C0005806,Blood Group Incompatibility,Disease
C0005818,Blood Platelet Disorders,Disease
C0005823,Blood Pressure,Disease
C0005833,Blood Sedimentation,Disease
C0005845,Blood urea nitrogen measurement,Disease
C0005848,Blood Viscosity,Disease
C0005859,Bloom Syndrome,Disease
C0005866,Bluetongue infection,Disease
C0005874,Blushing,Disease
C0005887,Body Dysmorphic Disorders,Disease
C0005890,Body Height,Disease
C0005893,Body mass index procedure,Disease
C0005899,Body Rocking,Disease
C0005904,Body Temperature Changes,Disease
C0005910,Body Weight,Disease
C0005911,Body Weight Changes,Disease
C0005937,Bone Cysts,Disease
C0005938,Bone Density,Disease
C0005940,Bone Diseases,Disease
C0005941,"Bone Diseases, Developmental",Disease
C0005942,"Bone Diseases, Endocrine",Disease
C0005944,Metabolic Bone Disorder,Disease
C0005956,Bone Marrow Diseases,Disease
C0005967,Bone neoplasms,Disease
C0005974,Bone Resorption,Disease
C0006008,Border Disease,Disease
C0006009,Borderline intellectual disability,Disease
C0006012,Borderline Personality Disorder,Disease
C0006015,Bordetella Infections,Disease
C0006023,Borna Disease,Disease
C0006035,Borrelia Infections,Disease
C0006060,Boutonneuse Fever,Disease
C0006079,Bowen's Disease,Disease
C0006091,Brachial plexus lesion,Disease
C0006105,Brain Abscess,Disease
C0006109,"Brain Damage, Chronic",Disease
C0006110,Brain Death,Disease
C0006111,Brain Diseases,Disease
C0006112,"Brain Diseases, Metabolic",Disease
C0006114,Cerebral Edema,Disease
C0006118,Brain Neoplasms,Disease
C0006131,Branchioma,Disease
C0006142,Malignant neoplasm of breast,Disease
C0006144,Breast Cyst,Disease
C0006145,Breast Diseases,Disease
C0006157,Breech Presentation,Disease
C0006160,Brenner Tumor,Disease
C0006261,Bronchial Diseases,Disease
C0006262,Bronchial Fistula,Disease
C0006264,Bronchial Neoplasms,Disease
C0006266,Bronchospasm,Disease
C0006267,Bronchiectasis,Disease
C0006271,Bronchiolitis,Disease
C0006272,Bronchiolitis Obliterans,Disease
C0006274,"Bronchiolitis, Viral",Disease
C0006277,Bronchitis,Disease
C0006281,Congenital bronchogenic cyst,Disease
C0006285,Bronchopneumonia,Disease
C0006287,Bronchopulmonary Dysplasia,Disease
C0006288,Bronchopulmonary Sequestration,Disease
C0006309,Brucellosis,Disease
C0006325,Bruxism,Disease
C0006370,Bulimia,Disease
C0006384,Bundle-Branch Block,Disease
C0006386,Bunion,Disease
C0006413,Burkitt Lymphoma,Disease
C0006430,Burning Mouth Syndrome,Disease
C0006444,Bursitis,Disease
C0006542,Byssinosis,Disease
C0006625,Cachexia,Disease
C0006635,Cadmium poisoning,Disease
C0006663,Calcinosis,Disease
C0006664,Calcinosis cutis,Disease
C0006666,Calciphylaxis,Disease
C0006705,Calcium Metabolism Disorders,Disease
C0006818,Campylobacter infection,Disease
C0006826,Malignant Neoplasms,Disease
C0006840,Candidiasis,Disease
C0006845,"Candidiasis, Chronic Mucocutaneous",Disease
C0006846,Cutaneous Candidiasis,Disease
C0006848,Mucocutaneous candidiasis,Disease
C0006849,Oral candidiasis,Disease
C0006852,Candidiasis of vagina,Disease
C0006868,Cannabis Abuse,Disease
C0006870,Cannabis Dependence,Disease
C0006897,Capillariasis,Disease
C0006902,Capillaritis,Disease
C0006905,Capillary Fragility,Disease
C0006915,Caplan Syndrome,Disease
C0007001,"Carbohydrate Metabolism, Inborn Errors",Disease
C0007020,Carbon Monoxide Poisoning,Disease
C0007093,Carcinoid Heart Disease,Disease
C0007095,Carcinoid Tumor,Disease
C0007097,Carcinoma,Disease
C0007102,Malignant tumor of colon,Disease
C0007103,Malignant neoplasm of endometrium,Disease
C0007104,Female Breast Carcinoma,Disease
C0007107,Malignant neoplasm of larynx,Disease
C0007112,Adenocarcinoma of prostate,Disease
C0007113,Rectal Carcinoma,Disease
C0007114,Malignant neoplasm of skin,Disease
C0007115,Malignant neoplasm of thyroid,Disease
C0007117,Basal cell carcinoma,Disease
C0007118,"Carcinoma, Basosquamous",Disease
C0007120,Bronchioloalveolar Adenocarcinoma,Disease
C0007121,Bronchogenic Carcinoma,Disease
C0007124,Noninfiltrating Intraductal Carcinoma,Disease
C0007125,"Carcinoma, Ehrlich Tumor",Disease
C0007129,Merkel cell carcinoma,Disease
C0007130,Mucinous Adenocarcinoma,Disease
C0007131,Non-Small Cell Lung Carcinoma,Disease
C0007133,"Carcinoma, Papillary",Disease
C0007134,Renal Cell Carcinoma,Disease
C0007135,"Adenocarcinoma, Scirrhous",Disease
C0007137,Squamous cell carcinoma,Disease
C0007138,"Carcinoma, Transitional Cell",Disease
C0007140,Carcinosarcoma,Disease
C0007166,Low Cardiac Output,Disease
C0007177,Cardiac Tamponade,Disease
C0007192,"Cardiomyopathy, Alcoholic",Disease
C0007193,"Cardiomyopathy, Dilated",Disease
C0007194,Hypertrophic Cardiomyopathy,Disease
C0007196,Restrictive cardiomyopathy,Disease
C0007222,Cardiovascular Diseases,Disease
C0007273,Carotid Artery Diseases,Disease
C0007274,Carotid Artery Thrombosis,Disease
C0007279,Carotid Body Paraganglioma,Disease
C0007282,Carotid Stenosis,Disease
C0007286,Carpal Tunnel Syndrome,Disease
C0007302,Cartilage Diseases,Disease
C0007361,Cat-Scratch Disease,Disease
C0007370,Catalepsy,Disease
C0007384,Cataplexy,Disease
C0007397,Catastrophic Illness,Disease
C0007398,Catatonia,Disease
C0007462,Causalgia,Disease
C0007528,Cecal Neoplasms,Disease
C0007570,Celiac Disease,Disease
C0007621,Neoplastic Cell Transformation,Disease
C0007642,Cellulitis,Disease
C0007645,Cellulitis and abscess NOS (disorder),Disease
C0007659,Cementoma,Disease
C0007682,CNS disorder,Disease
C0007684,Central Nervous System Infection,Disease
C0007688,Central Retinal Artery Occlusion,Disease
C0007722,Cephalhematoma due to birth trauma,Disease
C0007758,Cerebellar Ataxia,Disease
C0007760,Cerebellar Diseases,Disease
C0007761,Myoclonic Cerebellar Dyssynergia,Disease
C0007762,Cerebellar Neoplasms,Disease
C0007766,Intracranial Aneurysm,Disease
C0007771,Intracranial Arteriosclerosis,Disease
C0007772,Intracranial Arteriovenous Malformation,Disease
C0007773,Cerebral arteritis,Disease
C0007775,Cerebral Atherosclerosis,Disease
C0007780,Cerebral Embolism,Disease
C0007781,Intracranial Embolism and Thrombosis,Disease
C0007785,Cerebral Infarction,Disease
C0007786,Brain Ischemia,Disease
C0007787,Transient Ischemic Attack,Disease
C0007789,Cerebral Palsy,Disease
C0007795,Diffuse Cerebral Sclerosis of Schilder,Disease
C0007815,Cerebrospinal Fluid Rhinorrhea,Disease
C0007820,Cerebrovascular Disorders,Disease
C0007847,Malignant tumor of cervix,Disease
C0007852,Cervical Migraine Syndrome,Disease
C0007855,Cervical polyp,Disease
C0007859,Neck Pain,Disease
C0007860,Uterine Cervicitis,Disease
C0007862,Cervico-Brachial Neuralgia,Disease
C0007867,Cervix Diseases,Disease
C0007868,Cervical dysplasia,Disease
C0007871,Uterine Cervical Incompetence,Disease
C0007873,Uterine Cervical Neoplasm,Disease
C0007894,Cestode Infections,Disease
C0007930,Chagas Cardiomyopathy,Disease
C0007932,Chagas' disease without mention of organ involvement,Disease
C0007933,Meibomian Cyst,Disease
C0007939,Syphilitic chancre,Disease
C0007947,Chancroids,Disease
C0007959,Charcot-Marie-Tooth Disease,Disease
C0007965,Chediak-Higashi Syndrome,Disease
C0007971,Cheilitis,Disease
C0008029,Cherubism,Disease
C0008031,Chest Pain,Disease
C0008033,Pleuritic pain,Disease
C0008039,Cheyne-Stokes Respiration,Disease
C0008043,Chiari-Frommel Syndrome,Disease
C0008055,Chikungunya Fever,Disease
C0008058,Chilblains,Disease
C0008060,child abuse behavior,Disease
C0008062,Child Sexual Abuse,Disease
C0008073,Developmental Disabilities,Disease
C0008074,"Child Development Disorders, Pervasive",Disease
C0008149,Chlamydia Infections,Disease
C0008170,Chloramphenicol Resistance,Disease
C0008272,Asiderotic anemia,Disease
C0008297,Choanal Atresia,Disease
C0008298,Polyp in nasopharynx,Disease
C0008301,Choking,Disease
C0008309,Bile duct adenoma,Disease
C0008311,Cholangitis,Disease
C0008312,Primary biliary cirrhosis,Disease
C0008313,"Cholangitis, Sclerosing",Disease
